timestamp_utc,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m
2023-09-07 13:00:00+00:00,29.4,33,0.0,11.9
2023-09-07 14:00:00+00:00,29.4,33,0.0,12.7
2023-09-07 15:00:00+00:00,28.7,35,0.0,11.5
2023-09-07 16:00:00+00:00,27.6,38,0.0,11.2
2023-09-07 17:00:00+00:00,26.0,43,0.0,8.7
2023-09-07 18:00:00+00:00,22.7,57,0.0,6.6
2023-09-07 19:00:00+00:00,20.6,64,0.0,8.9
2023-09-07 20:00:00+00:00,19.7,63,0.0,9.4
2023-09-07 21:00:00+00:00,18.9,63,0.0,9.1
2023-09-07 22:00:00+00:00,18.1,66,0.0,7.6
2023-09-07 23:00:00+00:00,17.6,68,0.0,4.1
2023-09-08 00:00:00+00:00,17.1,72,0.0,4.3
2023-09-08 01:00:00+00:00,16.0,77,0.0,7.0
2023-09-08 02:00:00+00:00,16.3,76,0.0,5.4
2023-09-08 03:00:00+00:00,16.2,75,0.0,4.8
2023-09-08 04:00:00+00:00,16.0,75,0.0,7.3
2023-09-08 05:00:00+00:00,15.9,73,0.0,7.6
2023-09-08 06:00:00+00:00,16.8,69,0.0,8.4
2023-09-08 07:00:00+00:00,19.8,60,0.0,8.4
2023-09-08 08:00:00+00:00,23.4,51,0.0,5.8
2023-09-08 09:00:00+00:00,26.1,43,0.0,5.2
2023-09-08 10:00:00+00:00,27.9,39,0.0,9.1
2023-09-08 11:00:00+00:00,28.4,38,0.0,13.9
2023-09-08 12:00:00+00:00,29.0,33,0.0,13.5
2023-09-08 13:00:00+00:00,29.0,34,0.0,13.6
2023-09-08 14:00:00+00:00,28.7,34,0.0,12.8
2023-09-08 15:00:00+00:00,28.3,35,0.0,11.5
2023-09-08 16:00:00+00:00,27.6,37,0.0,10.1
2023-09-08 17:00:00+00:00,26.3,42,0.0,8.2
2023-09-08 18:00:00+00:00,22.7,56,0.0,7.8
2023-09-08 19:00:00+00:00,20.8,64,0.0,7.9
2023-09-08 20:00:00+00:00,19.8,69,0.0,8.0
2023-09-08 21:00:00+00:00,18.9,71,0.0,8.8
2023-09-08 22:00:00+00:00,18.7,68,0.0,5.8
2023-09-08 23:00:00+00:00,17.8,69,0.0,3.7
2023-09-09 00:00:00+00:00,17.4,73,0.0,3.8
2023-09-09 01:00:00+00:00,16.5,77,0.0,5.1
2023-09-09 02:00:00+00:00,16.5,76,0.0,4.7
2023-09-09 03:00:00+00:00,16.3,75,0.0,7.6
2023-09-09 04:00:00+00:00,16.3,72,0.0,7.6
2023-09-09 05:00:00+00:00,15.7,71,0.0,6.1
2023-09-09 06:00:00+00:00,16.2,69,0.0,7.6
2023-09-09 07:00:00+00:00,19.5,60,0.0,6.9
2023-09-09 08:00:00+00:00,23.1,52,0.0,5.6
2023-09-09 09:00:00+00:00,25.8,45,0.0,4.7
2023-09-09 10:00:00+00:00,27.8,38,0.0,5.2
2023-09-09 11:00:00+00:00,28.9,35,0.0,7.6
2023-09-09 12:00:00+00:00,29.2,35,0.0,10.2
2023-09-09 13:00:00+00:00,29.2,34,0.0,12.1
2023-09-09 14:00:00+00:00,28.8,34,0.0,11.9
2023-09-09 15:00:00+00:00,28.4,35,0.0,10.9
2023-09-09 16:00:00+00:00,27.6,37,0.0,10.1
2023-09-09 17:00:00+00:00,26.3,43,0.0,8.3
2023-09-09 18:00:00+00:00,22.8,59,0.0,6.7
2023-09-09 19:00:00+00:00,21.1,66,0.0,7.9
2023-09-09 20:00:00+00:00,21.0,63,0.0,5.1
2023-09-09 21:00:00+00:00,19.9,62,0.0,3.9
2023-09-09 22:00:00+00:00,18.6,63,0.0,3.8
2023-09-09 23:00:00+00:00,18.0,64,0.0,3.6
2023-09-10 00:00:00+00:00,20.7,53,0.0,0.4
2023-09-10 01:00:00+00:00,16.4,71,0.0,4.3
2023-09-10 02:00:00+00:00,16.2,70,0.0,4.3
2023-09-10 03:00:00+00:00,14.7,78,0.0,5.0
2023-09-10 04:00:00+00:00,14.8,77,0.0,5.9
2023-09-10 05:00:00+00:00,14.8,76,0.0,6.6
2023-09-10 06:00:00+00:00,15.6,72,0.0,7.3
2023-09-10 07:00:00+00:00,19.3,60,0.0,6.5
2023-09-10 08:00:00+00:00,23.0,52,0.0,5.0
2023-09-10 09:00:00+00:00,25.8,43,0.0,3.5
2023-09-10 10:00:00+00:00,27.6,39,0.0,4.3
2023-09-10 11:00:00+00:00,28.9,36,0.0,6.5
2023-09-10 12:00:00+00:00,29.2,33,0.0,9.4
2023-09-10 13:00:00+00:00,29.4,32,0.0,10.5
2023-09-10 14:00:00+00:00,29.2,32,0.0,10.7
2023-09-10 15:00:00+00:00,28.6,34,0.0,11.2
2023-09-10 16:00:00+00:00,27.4,40,0.0,10.4
2023-09-10 17:00:00+00:00,25.8,47,0.0,7.9
2023-09-10 18:00:00+00:00,22.0,66,0.0,6.5
2023-09-10 19:00:00+00:00,20.2,75,0.0,7.6
2023-09-10 20:00:00+00:00,19.3,80,0.0,7.8
2023-09-10 21:00:00+00:00,18.7,81,0.0,7.2
2023-09-10 22:00:00+00:00,18.0,85,0.0,6.8
2023-09-10 23:00:00+00:00,17.1,86,0.0,6.0
2023-09-11 00:00:00+00:00,18.0,82,0.0,4.5
2023-09-11 01:00:00+00:00,16.0,91,0.0,4.3
2023-09-11 02:00:00+00:00,16.4,89,0.0,3.4
2023-09-11 03:00:00+00:00,15.6,91,0.0,2.9
2023-09-11 04:00:00+00:00,15.3,90,0.0,5.0
2023-09-11 05:00:00+00:00,15.0,89,0.0,5.2
2023-09-11 06:00:00+00:00,15.4,82,0.0,7.4
2023-09-11 07:00:00+00:00,18.2,71,0.0,2.3
2023-09-11 08:00:00+00:00,21.4,65,0.0,3.2
2023-09-11 09:00:00+00:00,24.0,59,0.0,6.6
2023-09-11 10:00:00+00:00,25.8,48,0.0,6.4
2023-09-11 11:00:00+00:00,26.7,42,0.0,8.9
2023-09-11 12:00:00+00:00,26.4,47,0.0,11.0
2023-09-11 13:00:00+00:00,26.9,43,0.0,9.2
2023-09-11 14:00:00+00:00,26.4,45,0.0,12.6
2023-09-11 15:00:00+00:00,25.4,54,0.0,11.4
2023-09-11 16:00:00+00:00,24.2,66,0.0,11.6
2023-09-11 17:00:00+00:00,23.0,74,0.0,10.4
2023-09-11 18:00:00+00:00,21.3,84,0.0,4.4
2023-09-11 19:00:00+00:00,19.7,93,0.0,7.2
2023-09-11 20:00:00+00:00,20.8,89,0.0,4.2
2023-09-11 21:00:00+00:00,21.0,89,0.0,2.6
2023-09-11 22:00:00+00:00,20.9,90,0.0,3.6
2023-09-11 23:00:00+00:00,19.6,95,0.0,3.9
2023-09-12 00:00:00+00:00,18.9,98,0.0,6.0
2023-09-12 01:00:00+00:00,18.9,98,0.0,7.0
2023-09-12 02:00:00+00:00,18.8,100,0.0,10.8
2023-09-12 03:00:00+00:00,19.1,99,0.0,9.8
2023-09-12 04:00:00+00:00,19.1,97,0.0,7.0
2023-09-12 05:00:00+00:00,19.0,95,0.0,7.9
2023-09-12 06:00:00+00:00,19.5,91,0.0,11.2
2023-09-12 07:00:00+00:00,20.7,89,0.0,10.9
2023-09-12 08:00:00+00:00,22.3,82,0.0,8.0
2023-09-12 09:00:00+00:00,24.0,74,0.0,9.5
2023-09-12 10:00:00+00:00,24.9,71,0.0,10.6
2023-09-12 11:00:00+00:00,26.1,66,0.2,14.2
2023-09-12 12:00:00+00:00,25.4,73,0.0,10.3
2023-09-12 13:00:00+00:00,25.9,71,0.2,12.1
2023-09-12 14:00:00+00:00,26.2,70,0.0,9.2
2023-09-12 15:00:00+00:00,25.3,74,0.0,12.1
2023-09-12 16:00:00+00:00,24.2,78,0.0,12.9
2023-09-12 17:00:00+00:00,23.6,81,0.0,7.9
2023-09-12 18:00:00+00:00,22.7,88,0.0,2.6
2023-09-12 19:00:00+00:00,21.7,93,0.0,4.3
2023-09-12 20:00:00+00:00,21.1,96,0.0,6.0
2023-09-12 21:00:00+00:00,20.8,94,0.5,5.7
2023-09-12 22:00:00+00:00,21.7,89,0.0,1.4
2023-09-12 23:00:00+00:00,21.8,88,0.0,2.9
2023-09-13 00:00:00+00:00,20.8,97,0.0,7.8
2023-09-13 01:00:00+00:00,20.7,86,0.0,9.9
2023-09-13 02:00:00+00:00,19.8,84,0.3,5.8
2023-09-13 03:00:00+00:00,18.7,91,2.3,8.0
2023-09-13 04:00:00+00:00,18.6,94,0.0,11.2
2023-09-13 05:00:00+00:00,18.2,92,0.0,8.7
2023-09-13 06:00:00+00:00,18.1,93,1.3,7.4
2023-09-13 07:00:00+00:00,19.3,91,0.3,1.6
2023-09-13 08:00:00+00:00,21.0,81,0.0,7.6
2023-09-13 09:00:00+00:00,22.6,72,0.0,6.5
2023-09-13 10:00:00+00:00,24.8,60,0.0,4.0
2023-09-13 11:00:00+00:00,26.1,53,0.0,4.3
2023-09-13 12:00:00+00:00,23.7,71,0.0,8.5
2023-09-13 13:00:00+00:00,27.0,55,0.0,9.7
2023-09-13 14:00:00+00:00,27.5,46,0.0,15.5
2023-09-13 15:00:00+00:00,27.9,42,0.0,11.8
2023-09-13 16:00:00+00:00,28.0,41,0.0,8.6
2023-09-13 17:00:00+00:00,27.3,43,0.0,9.3
2023-09-13 18:00:00+00:00,24.9,54,0.0,6.4
2023-09-13 19:00:00+00:00,22.8,64,0.0,5.5
2023-09-13 20:00:00+00:00,21.7,69,0.0,4.7
2023-09-13 21:00:00+00:00,20.7,73,0.0,4.8
2023-09-13 22:00:00+00:00,20.1,77,0.0,5.2
2023-09-13 23:00:00+00:00,19.5,79,0.0,7.3
2023-09-14 00:00:00+00:00,18.8,80,0.0,5.9
2023-09-14 01:00:00+00:00,18.1,84,0.0,8.1
2023-09-14 02:00:00+00:00,17.8,85,0.0,10.3
2023-09-14 03:00:00+00:00,17.9,83,0.0,9.2
2023-09-14 04:00:00+00:00,17.6,84,0.0,8.4
2023-09-14 05:00:00+00:00,17.0,86,0.0,7.0
2023-09-14 06:00:00+00:00,17.1,85,0.0,5.9
2023-09-14 07:00:00+00:00,19.4,75,0.0,2.9
2023-09-14 08:00:00+00:00,22.5,62,0.0,2.8
2023-09-14 09:00:00+00:00,24.9,50,0.0,2.6
2023-09-14 10:00:00+00:00,26.9,43,0.0,4.6
2023-09-14 11:00:00+00:00,28.2,38,0.0,2.3
2023-09-14 12:00:00+00:00,28.6,36,0.0,2.6
2023-09-14 13:00:00+00:00,29.3,34,0.0,0.7
2023-09-14 14:00:00+00:00,29.6,34,0.0,2.9
2023-09-14 15:00:00+00:00,29.5,36,0.0,3.0
2023-09-14 16:00:00+00:00,29.0,37,0.0,1.8
2023-09-14 17:00:00+00:00,28.0,39,0.0,3.6
2023-09-14 18:00:00+00:00,25.9,48,0.0,3.3
2023-09-14 19:00:00+00:00,24.9,52,0.0,3.6
2023-09-14 20:00:00+00:00,24.2,54,0.0,4.0
2023-09-14 21:00:00+00:00,23.4,56,0.0,2.3
2023-09-14 22:00:00+00:00,21.7,63,0.0,3.8
2023-09-14 23:00:00+00:00,22.2,59,0.0,4.9
2023-09-15 00:00:00+00:00,19.1,72,0.0,2.5
2023-09-15 01:00:00+00:00,18.4,74,0.0,4.5
2023-09-15 02:00:00+00:00,18.1,75,0.0,4.7
2023-09-15 03:00:00+00:00,17.5,77,0.0,5.9
2023-09-15 04:00:00+00:00,17.4,77,0.0,7.8
2023-09-15 05:00:00+00:00,17.0,78,0.0,9.6
2023-09-15 06:00:00+00:00,17.3,78,0.0,11.7
2023-09-15 07:00:00+00:00,19.4,71,0.0,11.2
2023-09-15 08:00:00+00:00,22.0,67,0.0,10.2
2023-09-15 09:00:00+00:00,24.0,64,0.0,7.2
2023-09-15 10:00:00+00:00,25.7,60,0.0,11.7
2023-09-15 11:00:00+00:00,25.8,60,0.0,16.5
2023-09-15 12:00:00+00:00,26.1,59,0.0,19.0
2023-09-15 13:00:00+00:00,25.9,60,0.2,18.1
2023-09-15 14:00:00+00:00,25.3,62,0.5,18.5
2023-09-15 15:00:00+00:00,24.8,65,0.0,16.3
2023-09-15 16:00:00+00:00,24.1,70,0.0,16.8
2023-09-15 17:00:00+00:00,23.2,75,0.0,16.7
2023-09-15 18:00:00+00:00,22.4,79,0.0,13.9
2023-09-15 19:00:00+00:00,22.1,82,0.3,15.1
2023-09-15 20:00:00+00:00,21.3,86,0.8,16.9
2023-09-15 21:00:00+00:00,20.7,89,0.6,11.8
2023-09-15 22:00:00+00:00,20.6,88,1.8,17.8
2023-09-15 23:00:00+00:00,21.1,87,1.7,23.7
2023-09-16 00:00:00+00:00,20.9,85,1.1,18.6
2023-09-16 01:00:00+00:00,21.3,87,1.3,22.9
2023-09-16 02:00:00+00:00,20.8,85,4.4,24.6
2023-09-16 03:00:00+00:00,21.8,85,4.0,22.6
2023-09-16 04:00:00+00:00,21.9,82,0.4,23.5
2023-09-16 05:00:00+00:00,22.2,85,0.1,22.1
2023-09-16 06:00:00+00:00,22.3,84,0.1,21.6
2023-09-16 07:00:00+00:00,22.7,81,0.1,22.9
2023-09-16 08:00:00+00:00,21.2,83,7.1,22.7
2023-09-16 09:00:00+00:00,21.6,85,1.9,23.4
2023-09-16 10:00:00+00:00,20.1,94,5.8,13.2
2023-09-16 11:00:00+00:00,22.3,86,0.9,21.3
2023-09-16 12:00:00+00:00,22.9,83,2.1,24.7
2023-09-16 13:00:00+00:00,23.5,78,8.4,23.8
2023-09-16 14:00:00+00:00,23.5,84,2.9,19.9
2023-09-16 15:00:00+00:00,23.8,80,0.1,24.0
2023-09-16 16:00:00+00:00,23.5,81,0.0,18.4
2023-09-16 17:00:00+00:00,23.1,81,0.6,14.9
2023-09-16 18:00:00+00:00,22.2,86,0.9,14.2
2023-09-16 19:00:00+00:00,22.0,87,0.2,11.5
2023-09-16 20:00:00+00:00,21.2,90,0.6,8.9
2023-09-16 21:00:00+00:00,21.1,90,0.1,10.2
2023-09-16 22:00:00+00:00,21.4,90,0.1,10.9
2023-09-16 23:00:00+00:00,21.5,89,0.2,11.9
2023-09-17 00:00:00+00:00,21.7,88,0.0,11.1
2023-09-17 01:00:00+00:00,21.7,89,0.0,10.9
2023-09-17 02:00:00+00:00,21.6,88,0.0,13.3
2023-09-17 03:00:00+00:00,21.0,88,0.0,13.8
2023-09-17 04:00:00+00:00,21.0,90,0.2,12.4
2023-09-17 05:00:00+00:00,21.1,92,0.2,12.6
2023-09-17 06:00:00+00:00,21.3,91,0.0,12.0
2023-09-17 07:00:00+00:00,22.3,87,0.0,11.6
2023-09-17 08:00:00+00:00,23.5,78,0.0,9.7
2023-09-17 09:00:00+00:00,24.9,73,0.0,9.7
2023-09-17 10:00:00+00:00,26.3,69,0.1,21.0
2023-09-17 11:00:00+00:00,26.6,68,0.0,24.4
2023-09-17 12:00:00+00:00,25.7,75,0.0,22.2
2023-09-17 13:00:00+00:00,25.6,74,0.0,21.4
2023-09-17 14:00:00+00:00,26.2,69,0.0,27.1
2023-09-17 15:00:00+00:00,25.7,71,0.0,25.5
2023-09-17 16:00:00+00:00,25.5,73,0.0,20.4
2023-09-17 17:00:00+00:00,24.6,78,0.0,17.1
2023-09-17 18:00:00+00:00,23.9,81,0.0,18.5
2023-09-17 19:00:00+00:00,23.7,82,0.0,20.5
2023-09-17 20:00:00+00:00,23.5,84,0.0,18.7
2023-09-17 21:00:00+00:00,23.3,85,0.0,20.6
2023-09-17 22:00:00+00:00,23.0,89,0.0,19.1
2023-09-17 23:00:00+00:00,23.0,90,0.0,22.1
2023-09-18 00:00:00+00:00,23.1,91,0.0,18.1
2023-09-18 01:00:00+00:00,23.4,90,0.2,25.0
2023-09-18 02:00:00+00:00,23.2,92,0.0,18.0
2023-09-18 03:00:00+00:00,23.1,91,0.0,16.3
2023-09-18 04:00:00+00:00,23.0,90,0.0,13.8
2023-09-18 05:00:00+00:00,22.6,93,0.0,14.1
2023-09-18 06:00:00+00:00,22.8,90,0.0,17.8
2023-09-18 07:00:00+00:00,23.5,85,0.0,11.6
2023-09-18 08:00:00+00:00,23.8,85,0.0,10.9
2023-09-18 09:00:00+00:00,25.8,77,0.0,7.4
2023-09-18 10:00:00+00:00,26.2,75,0.1,4.7
2023-09-18 11:00:00+00:00,25.8,73,0.1,9.5
2023-09-18 12:00:00+00:00,29.0,59,0.0,8.7
2023-09-18 13:00:00+00:00,29.2,54,0.0,8.6
2023-09-18 14:00:00+00:00,29.3,53,0.0,12.1
2023-09-18 15:00:00+00:00,26.5,61,0.0,17.2
2023-09-18 16:00:00+00:00,26.0,60,0.0,8.3
2023-09-18 17:00:00+00:00,25.8,67,0.0,3.3
2023-09-18 18:00:00+00:00,25.2,46,0.0,17.6
2023-09-18 19:00:00+00:00,24.1,47,0.0,13.9
2023-09-18 20:00:00+00:00,22.3,53,0.0,11.9
2023-09-18 21:00:00+00:00,21.9,54,0.0,15.7
2023-09-18 22:00:00+00:00,21.3,57,0.0,14.0
2023-09-18 23:00:00+00:00,20.6,60,0.0,14.5
2023-09-19 00:00:00+00:00,19.8,66,0.0,15.0
2023-09-19 01:00:00+00:00,19.1,68,0.0,13.6
2023-09-19 02:00:00+00:00,18.2,72,0.0,10.3
2023-09-19 03:00:00+00:00,17.8,75,0.0,9.8
2023-09-19 04:00:00+00:00,17.7,75,0.0,10.2
2023-09-19 05:00:00+00:00,17.4,75,0.0,10.1
2023-09-19 06:00:00+00:00,17.4,77,0.0,10.0
2023-09-19 07:00:00+00:00,19.3,74,0.0,9.4
2023-09-19 08:00:00+00:00,21.6,63,0.0,8.3
2023-09-19 09:00:00+00:00,22.9,58,0.0,8.4
2023-09-19 10:00:00+00:00,24.0,54,0.0,6.4
2023-09-19 11:00:00+00:00,25.1,50,0.0,3.9
2023-09-19 12:00:00+00:00,26.7,42,0.0,2.5
2023-09-19 13:00:00+00:00,27.6,38,0.0,1.5
2023-09-19 14:00:00+00:00,28.0,36,0.0,2.5
2023-09-19 15:00:00+00:00,28.0,34,0.0,4.4
2023-09-19 16:00:00+00:00,27.4,37,0.0,6.1
2023-09-19 17:00:00+00:00,25.3,48,0.0,6.5
2023-09-19 18:00:00+00:00,22.4,51,0.0,8.0
2023-09-19 19:00:00+00:00,21.4,55,0.0,10.5
2023-09-19 20:00:00+00:00,21.3,55,0.0,10.6
2023-09-19 21:00:00+00:00,20.3,59,0.0,8.3
2023-09-19 22:00:00+00:00,18.3,67,0.0,6.4
2023-09-19 23:00:00+00:00,16.8,74,0.0,7.2
2023-09-20 00:00:00+00:00,17.0,74,0.0,7.6
2023-09-20 01:00:00+00:00,16.8,74,0.0,6.6
2023-09-20 02:00:00+00:00,17.1,72,0.0,7.3
2023-09-20 03:00:00+00:00,16.8,71,0.0,6.5
2023-09-20 04:00:00+00:00,16.2,74,0.0,6.8
2023-09-20 05:00:00+00:00,16.7,76,0.0,8.8
2023-09-20 06:00:00+00:00,17.2,77,0.0,7.1
2023-09-20 07:00:00+00:00,17.7,77,0.0,9.3
2023-09-20 08:00:00+00:00,18.4,76,0.0,8.3
2023-09-20 09:00:00+00:00,20.1,72,0.0,7.7
2023-09-20 10:00:00+00:00,21.4,75,0.0,2.7
2023-09-20 11:00:00+00:00,21.9,74,0.2,8.6
2023-09-20 12:00:00+00:00,20.3,90,1.7,10.1
2023-09-20 13:00:00+00:00,19.9,90,5.5,14.1
2023-09-20 14:00:00+00:00,20.0,91,1.1,14.7
2023-09-20 15:00:00+00:00,19.3,91,1.2,16.3
2023-09-20 16:00:00+00:00,19.7,91,0.3,10.5
2023-09-20 17:00:00+00:00,19.5,92,0.7,9.5
2023-09-20 18:00:00+00:00,19.4,91,0.2,6.3
2023-09-20 19:00:00+00:00,19.0,94,0.3,7.6
2023-09-20 20:00:00+00:00,18.7,95,0.1,7.1
2023-09-20 21:00:00+00:00,18.2,96,0.0,5.6
2023-09-20 22:00:00+00:00,17.7,97,0.0,6.9
2023-09-20 23:00:00+00:00,17.5,98,0.0,9.4
2023-09-21 00:00:00+00:00,18.9,97,0.0,7.4
2023-09-21 01:00:00+00:00,19.0,96,0.1,7.8
2023-09-21 02:00:00+00:00,19.0,96,0.2,6.9
2023-09-21 03:00:00+00:00,19.0,97,0.2,5.8
2023-09-21 04:00:00+00:00,19.1,97,0.3,7.0
2023-09-21 05:00:00+00:00,19.2,96,0.1,10.0
2023-09-21 06:00:00+00:00,19.4,96,0.0,15.9
2023-09-21 07:00:00+00:00,20.3,95,0.1,20.0
2023-09-21 08:00:00+00:00,21.5,89,0.2,17.2
2023-09-21 09:00:00+00:00,22.6,83,0.1,16.6
2023-09-21 10:00:00+00:00,23.7,78,0.3,19.1
2023-09-21 11:00:00+00:00,24.3,77,0.6,24.5
2023-09-21 12:00:00+00:00,23.1,79,0.1,20.9
2023-09-21 13:00:00+00:00,24.3,71,0.0,18.7
2023-09-21 14:00:00+00:00,24.6,67,0.0,12.6
2023-09-21 15:00:00+00:00,24.4,65,0.0,6.6
2023-09-21 16:00:00+00:00,24.0,61,0.0,12.9
2023-09-21 17:00:00+00:00,22.1,57,0.0,18.7
2023-09-21 18:00:00+00:00,20.5,61,0.3,11.2
2023-09-21 19:00:00+00:00,19.5,65,0.0,9.2
2023-09-21 20:00:00+00:00,19.2,66,0.0,5.9
2023-09-21 21:00:00+00:00,18.2,72,0.4,11.6
2023-09-21 22:00:00+00:00,17.5,83,0.7,7.7
2023-09-21 23:00:00+00:00,17.0,83,0.3,14.4
2023-09-22 00:00:00+00:00,16.5,81,0.0,13.2
2023-09-22 01:00:00+00:00,16.7,79,0.0,9.4
2023-09-22 02:00:00+00:00,15.7,85,0.1,6.1
2023-09-22 03:00:00+00:00,16.1,83,0.0,5.9
2023-09-22 04:00:00+00:00,14.8,87,0.0,7.1
2023-09-22 05:00:00+00:00,14.8,83,0.0,12.2
2023-09-22 06:00:00+00:00,14.8,81,0.0,12.4
2023-09-22 07:00:00+00:00,16.5,75,0.0,12.6
2023-09-22 08:00:00+00:00,18.3,66,0.0,9.8
2023-09-22 09:00:00+00:00,19.6,62,0.0,9.6
2023-09-22 10:00:00+00:00,21.0,54,0.0,14.6
2023-09-22 11:00:00+00:00,22.0,50,0.0,15.9
2023-09-22 12:00:00+00:00,22.5,47,0.0,18.8
2023-09-22 13:00:00+00:00,22.7,44,0.0,18.9
2023-09-22 14:00:00+00:00,22.0,45,0.1,19.2
2023-09-22 15:00:00+00:00,21.5,47,0.0,18.4
2023-09-22 16:00:00+00:00,21.0,49,0.0,19.4
2023-09-22 17:00:00+00:00,19.7,52,0.0,15.7
2023-09-22 18:00:00+00:00,18.3,57,0.0,10.8
2023-09-22 19:00:00+00:00,17.0,62,0.0,11.2
2023-09-22 20:00:00+00:00,16.5,63,0.0,13.0
2023-09-22 21:00:00+00:00,15.8,65,0.0,13.9
2023-09-22 22:00:00+00:00,15.6,64,0.0,13.7
2023-09-22 23:00:00+00:00,15.0,65,0.0,13.7
2023-09-23 00:00:00+00:00,15.2,66,0.0,16.0
2023-09-23 01:00:00+00:00,14.6,68,0.0,15.8
2023-09-23 02:00:00+00:00,14.1,70,0.0,14.7
2023-09-23 03:00:00+00:00,13.9,71,0.0,13.6
2023-09-23 04:00:00+00:00,13.6,73,0.0,11.4
2023-09-23 05:00:00+00:00,12.9,75,0.0,9.8
2023-09-23 06:00:00+00:00,12.7,77,0.0,10.3
2023-09-23 07:00:00+00:00,14.9,72,0.0,11.2
2023-09-23 08:00:00+00:00,17.0,59,0.0,9.7
2023-09-23 09:00:00+00:00,18.5,54,0.0,12.6
2023-09-23 10:00:00+00:00,20.3,46,0.0,19.3
2023-09-23 11:00:00+00:00,21.5,42,0.0,20.9
2023-09-23 12:00:00+00:00,22.3,39,0.0,21.8
2023-09-23 13:00:00+00:00,22.7,38,0.0,22.7
2023-09-23 14:00:00+00:00,22.7,36,0.0,22.2
2023-09-23 15:00:00+00:00,22.5,35,0.0,21.9
2023-09-23 16:00:00+00:00,21.6,39,0.0,21.4
2023-09-23 17:00:00+00:00,20.1,41,0.0,19.0
2023-09-23 18:00:00+00:00,18.8,43,0.0,18.3
2023-09-23 19:00:00+00:00,17.9,46,0.0,19.8
2023-09-23 20:00:00+00:00,17.2,48,0.0,20.1
2023-09-23 21:00:00+00:00,16.4,52,0.0,16.4
2023-09-23 22:00:00+00:00,15.6,55,0.0,13.5
2023-09-23 23:00:00+00:00,15.0,58,0.0,12.5
2023-09-24 00:00:00+00:00,14.4,64,0.0,11.7
2023-09-24 01:00:00+00:00,13.5,68,0.0,9.1
2023-09-24 02:00:00+00:00,12.7,71,0.0,8.3
2023-09-24 03:00:00+00:00,11.9,73,0.0,9.9
2023-09-24 04:00:00+00:00,11.7,73,0.0,11.7
2023-09-24 05:00:00+00:00,11.5,71,0.0,11.6
2023-09-24 06:00:00+00:00,11.7,69,0.0,12.2
2023-09-24 07:00:00+00:00,14.4,59,0.0,15.3
2023-09-24 08:00:00+00:00,17.2,50,0.0,16.7
2023-09-24 09:00:00+00:00,19.0,44,0.0,20.9
2023-09-24 10:00:00+00:00,20.7,42,0.0,18.4
2023-09-24 11:00:00+00:00,22.1,38,0.0,15.3
2023-09-24 12:00:00+00:00,23.1,38,0.0,15.0
2023-09-24 13:00:00+00:00,23.6,37,0.0,14.0
2023-09-24 14:00:00+00:00,23.9,37,0.0,12.2
2023-09-24 15:00:00+00:00,23.8,36,0.0,10.8
2023-09-24 16:00:00+00:00,23.1,41,0.0,8.5
2023-09-24 17:00:00+00:00,20.4,57,0.0,6.6
2023-09-24 18:00:00+00:00,17.8,57,0.0,7.6
2023-09-24 19:00:00+00:00,17.1,58,0.0,10.4
2023-09-24 20:00:00+00:00,16.5,61,0.0,10.5
2023-09-24 21:00:00+00:00,15.5,65,0.0,8.8
2023-09-24 22:00:00+00:00,14.7,69,0.0,7.7
2023-09-24 23:00:00+00:00,14.2,70,0.0,8.6
2023-09-25 00:00:00+00:00,14.0,73,0.0,7.6
2023-09-25 01:00:00+00:00,13.2,74,0.0,7.7
2023-09-25 02:00:00+00:00,12.7,75,0.0,8.0
2023-09-25 03:00:00+00:00,12.6,74,0.0,8.7
2023-09-25 04:00:00+00:00,12.6,73,0.0,9.1
2023-09-25 05:00:00+00:00,12.4,73,0.0,8.7
2023-09-25 06:00:00+00:00,12.3,73,0.0,8.4
2023-09-25 07:00:00+00:00,14.4,68,0.0,7.2
2023-09-25 08:00:00+00:00,17.3,63,0.0,3.7
2023-09-25 09:00:00+00:00,19.8,55,0.0,5.4
2023-09-25 10:00:00+00:00,21.6,50,0.0,5.2
2023-09-25 11:00:00+00:00,23.0,46,0.0,4.5
2023-09-25 12:00:00+00:00,24.3,42,0.0,4.3
2023-09-25 13:00:00+00:00,25.2,40,0.0,3.3
2023-09-25 14:00:00+00:00,25.6,37,0.0,3.2
2023-09-25 15:00:00+00:00,25.3,38,0.0,3.9
2023-09-25 16:00:00+00:00,24.1,49,0.0,6.0
2023-09-25 17:00:00+00:00,21.7,65,0.0,6.4
2023-09-25 18:00:00+00:00,18.6,74,0.0,6.8
2023-09-25 19:00:00+00:00,17.1,79,0.0,7.6
2023-09-25 20:00:00+00:00,15.6,85,0.0,8.3
2023-09-25 21:00:00+00:00,15.8,83,0.0,5.5
2023-09-25 22:00:00+00:00,14.9,85,0.0,5.1
2023-09-25 23:00:00+00:00,13.5,88,0.0,5.7
2023-09-26 00:00:00+00:00,12.8,88,0.0,4.3
2023-09-26 01:00:00+00:00,11.8,90,0.0,5.7
2023-09-26 02:00:00+00:00,11.8,89,0.0,6.9
2023-09-26 03:00:00+00:00,11.9,87,0.0,7.9
2023-09-26 04:00:00+00:00,12.0,83,0.0,8.3
2023-09-26 05:00:00+00:00,11.9,80,0.0,9.0
2023-09-26 06:00:00+00:00,12.0,79,0.0,9.0
